GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE,REGION,HPV_INT_DOSES
COUNTRIES,SVK,Slovakia,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,SVN,Slovenia,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,42.0,EUR,2 doses (6 months)
COUNTRIES,SLB,Solomon Islands,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,ZAF,South Africa,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,533534,418970.0,79.0,AFR,1 dose
COUNTRIES,ESP,Spain,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,82.0,EUR,1 dose
COUNTRIES,LKA,Sri Lanka,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,2 doses (6 months)
COUNTRIES,SUR,Suriname,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5424,1836.0,34.0,AMR,1 dose
COUNTRIES,SWE,Sweden,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,80.0,EUR,2 doses (6 months)
COUNTRIES,CHE,Switzerland,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,59.0,EUR,2 doses (6 months)
COUNTRIES,TJK,Tajikistan,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,THA,Thailand,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,TLS,Timor-Leste,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,TGO,Togo,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,TON,Tonga,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,TTO,Trinidad and Tobago,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,19449,9841.0,51.0,AMR,2 doses (6 months)
COUNTRIES,TUR,Turkey,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,TKM,Turkmenistan,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,52566,47242.0,90.0,EUR,1 dose
COUNTRIES,TUV,Tuvalu,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,UGA,Uganda,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,574275,709558.0,99.0,AFR,1 dose
COUNTRIES,UKR,Ukraine,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,ARE,United Arab Emirates,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,GBR,United Kingdom,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,334490,302905.0,91.0,EUR,1 dose
COUNTRIES,TZA,Tanzania,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,USA,the United States of America,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,55.0,AMR,1 dose
COUNTRIES,URY,Uruguay,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,23422,14446.0,62.0,AMR,2 doses (6 months)
COUNTRIES,UZB,Uzbekistan,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,VUT,Vanuatu,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,ZMB,Zambia,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ZWE,Zimbabwe,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ALB,Albania,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,AND,Andorra,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,ATG,Antigua and Barbuda,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,2 doses (6 months)
COUNTRIES,ARG,Argentina,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,337947,287342.0,85.0,AMR,1 dose
COUNTRIES,ARM,Armenia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,AUS,Australia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,137036,104082.0,76.0,WPR,1 dose
COUNTRIES,AUT,Austria,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,24.0,EUR,2 doses (6 months)
COUNTRIES,AZE,Azerbaijan,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,BHS,Bahamas,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5453,193.0,4.0,AMR,
COUNTRIES,BHR,Bahrain,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,BGD,Bangladesh,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,BRB,Barbados,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1804,1364.0,76.0,AMR,1 dose
COUNTRIES,BLR,Belarus,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,BEL,Belgium,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,69.0,EUR,2 doses (6 months)
COUNTRIES,BLZ,Belize,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,BTN,Bhutan,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,6968,6759.0,97.0,SEAR,1 dose
COUNTRIES,BOL,Bolivia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,BIH,Bosnia and Herzegovina,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,BWA,Botswana,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,93285,71054.0,76.0,AFR,2 doses (6 months)
COUNTRIES,BRA,Brazil,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,4534884,3476086.0,77.0,AMR,1 dose
COUNTRIES,BRN,Brunei,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,6809,5402.0,79.0,WPR,2 doses (6 months)
COUNTRIES,BGR,Bulgaria,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,60028,3759.0,0.0,EUR,2 doses (6 months)
COUNTRIES,BFA,Burkina Faso,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,CPV,Cabo Verde,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,KHM,Cambodia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,CMR,Cameroon,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,CAN,Canada,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,75.0,AMR,1 dose
COUNTRIES,CHL,Chile,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,113210,94867.0,84.0,AMR,1 dose
COUNTRIES,COL,Colombia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,384607,101182.0,26.0,AMR,1 dose
COUNTRIES,COK,Cook Islands,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,132,126.0,95.0,WPR,2 doses (6 months)
COUNTRIES,CRI,Costa Rica,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,2 doses (6 months)
COUNTRIES,CIV,Ivory Coast,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,HRV,Croatia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,CYP,Cyprus,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,CZE,Czech Republic,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,45607,30140.0,66.0,EUR,2 doses (6 months)
COUNTRIES,DNK,Denmark,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,32887,23347.0,71.0,EUR,2 doses (6 months)
COUNTRIES,DMA,Dominica,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,DOM,Dominican Republic,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,ECU,Ecuador,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,167334,184795.0,99.0,AMR,1 dose
COUNTRIES,SLV,El Salvador,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,ERI,Eritrea,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,EST,Estonia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,SWZ,Eswatini,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,ETH,Ethiopia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,FJI,Fiji,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,8123,6528.0,80.0,WPR,2 doses (6 months)
COUNTRIES,FIN,Finland,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,69.0,EUR,2 doses (6 months)
COUNTRIES,FRA,France,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,21.0,EUR,2 doses (6 months)
COUNTRIES,GMB,Gambia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,GEO,Georgia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,DEU,Germany,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,48.0,EUR,2 doses (6 months)
COUNTRIES,GRC,Greece,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,GRD,Grenada,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,GTM,Guatemala,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,GUY,Guyana,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,28680,572.0,2.0,AMR,1 dose
COUNTRIES,HND,Honduras,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,HUN,Hungary,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,46524,33847.0,73.0,EUR,2 doses (6 months)
COUNTRIES,ISL,Iceland,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2067,1834.0,89.0,EUR,2 doses (6 months)
COUNTRIES,IDN,Indonesia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,IRL,Ireland,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,31032,26154.0,84.0,EUR,1 dose
COUNTRIES,ISR,Israel,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,68654,43188.0,63.0,EUR,2 doses (6 months)
COUNTRIES,ISR,Israel,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,68654,43188.0,63.0,EMR,2 doses (6 months)
COUNTRIES,ITA,Italy,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,274663,182097.0,66.0,EUR,2 doses (6 months)
COUNTRIES,JAM,Jamaica,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,JPN,Japan,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,575173,1885.0,0.0,WPR,2 doses (6 months)
COUNTRIES,KAZ,Kazakhstan,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,KEN,Kenya,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,KIR,Kiribati,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,KWT,Kuwait,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,KGZ,Kyrgyzstan,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,LAO,Laos,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,LVA,Latvia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,8902,3973.0,45.0,EUR,2 doses (6 months)
COUNTRIES,LSO,Lesotho,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,LBR,Liberia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,LBY,Libya,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EMR,
COUNTRIES,LTU,Lithuania,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,LUX,Luxembourg,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,6688,2498.0,37.0,EUR,2 doses (6 months)
COUNTRIES,MWI,Malawi,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MYS,Malaysia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,270849,220749.0,82.0,WPR,1 dose
COUNTRIES,MDV,Maldives,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,MLI,Mali,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MLT,Malta,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,2014,1831.0,91.0,EUR,2 doses (6 months)
COUNTRIES,MHL,Marshall Islands,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,585,249.0,43.0,WPR,2 doses (6 months)
COUNTRIES,MRT,Mauritania,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MUS,Mauritius,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,MEX,Mexico,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1110036,1090430.0,98.0,AMR,1 dose
COUNTRIES,FSM,Micronesia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,WPR,2 doses (6 months)
COUNTRIES,MCO,Monaco,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,,EUR,2 doses (6 months)
COUNTRIES,MNG,Mongolia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,MNE,Montenegro,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,1 dose
COUNTRIES,MAR,Morocco,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,1 dose
COUNTRIES,MOZ,Mozambique,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,MMR,Myanmar,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,SEAR,1 dose
COUNTRIES,NRU,Nauru,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,NLD,Netherlands,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,100139,66293.0,66.0,EUR,2 doses (6 months)
COUNTRIES,NZL,New Zealand,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,56.0,WPR,2 doses (6 months)
COUNTRIES,NGA,Nigeria,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,NIU,Niue,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,MKD,North Macedonia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,12562,5755.0,46.0,EUR,2 doses (6 months)
COUNTRIES,NOR,Norway,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,29798,26244.0,88.0,EUR,2 doses (6 months)
COUNTRIES,PLW,Palau,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,30.0,WPR,2 doses (6 months)
COUNTRIES,PAN,Panama,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,35166,30174.0,86.0,AMR,2 doses (6 months)
COUNTRIES,PRY,Paraguay,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,58286,45358.0,78.0,AMR,1 dose
COUNTRIES,PER,Peru,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,280882,203661.0,73.0,AMR,1 dose
COUNTRIES,PHL,Philippines,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,1115759,292480.0,0.0,WPR,2 doses (6 months)
COUNTRIES,POL,Poland,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,PRT,Portugal,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,54597,50450.0,92.0,EUR,2 doses (6 months)
COUNTRIES,QAT,Qatar,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (6 months)
COUNTRIES,KOR,South Korea,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,2 doses (6 months)
COUNTRIES,MDA,Moldova,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,ROU,Romania,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,RUS,Russia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,Not yet introduced
COUNTRIES,RWA,Rwanda,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,147417,114433.0,78.0,AFR,1 dose
COUNTRIES,KNA,Saint Kitts and Nevis,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,LCA,Saint Lucia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,VCT,Saint Vincent and the Grenadines,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AMR,1 dose
COUNTRIES,WSM,Samoa,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,WPR,1 dose
COUNTRIES,SMR,San Marino,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,162,17.0,10.0,EUR,2 doses (6 months)
COUNTRIES,STP,São Tomé and Príncipe,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
COUNTRIES,SAU,Saudi Arabia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EMR,2 doses (12 months)
COUNTRIES,SEN,Senegal,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,2 doses (6 months)
COUNTRIES,SRB,Serbia,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,EUR,2 doses (6 months)
COUNTRIES,SYC,Seychelles,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,698,618.0,89.0,AFR,2 doses (6 months)
COUNTRIES,SLE,Sierra Leone,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,,,0.0,AFR,1 dose
