GROUP	CODE	NAME	YEAR	ANTIGEN	ANTIGEN_DESCRIPTION	COVERAGE_CATEGORY	COVERAGE_CATEGORY_DESCRIPTION	TARGET_NUMBER	DOSES	COVERAGE
COUNTRIES	MCO	Monaco	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	MCO	Monaco	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MCO	Monaco	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MNG	Mongolia	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	MNG	Mongolia	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	MNG	Mongolia	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MNG	Mongolia	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MNG	Mongolia	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	MNE	Montenegro	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	MNE	Montenegro	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MNE	Montenegro	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	MNE	Montenegro	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	3696	1056	29
COUNTRIES	MNE	Montenegro	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MAR	Morocco	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	MAR	Morocco	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	MAR	Morocco	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MAR	Morocco	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MAR	Morocco	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	MOZ	Mozambique	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	MOZ	Mozambique	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MOZ	Mozambique	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MOZ	Mozambique	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	MOZ	Mozambique	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	513225	480250	94
COUNTRIES	MMR	Myanmar	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	426526	34772	8
COUNTRIES	MMR	Myanmar	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MMR	Myanmar	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	MMR	Myanmar	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	MMR	Myanmar	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	NRU	Nauru	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	NRU	Nauru	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	NRU	Nauru	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	NRU	Nauru	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	NRU	Nauru	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	NLD	Netherlands (Kingdom of the)	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	NLD	Netherlands (Kingdom of the)	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	NLD	Netherlands (Kingdom of the)	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	94586	64739	68
COUNTRIES	NLD	Netherlands (Kingdom of the)	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			64
COUNTRIES	NLD	Netherlands (Kingdom of the)	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			68
COUNTRIES	NZL	New Zealand	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	33488	24817	74
COUNTRIES	NZL	New Zealand	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			68
COUNTRIES	NZL	New Zealand	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	37090	25402	68
COUNTRIES	NZL	New Zealand	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	34849	24517	70
COUNTRIES	NZL	New Zealand	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	35342	25730	73
COUNTRIES	NGA	Nigeria	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	NGA	Nigeria	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	NGA	Nigeria	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	NGA	Nigeria	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	NGA	Nigeria	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	NIU	Niue	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	NIU	Niue	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	20	20	99
COUNTRIES	NIU	Niue	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	NIU	Niue	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	NIU	Niue	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	23	23	99
COUNTRIES	MKD	North Macedonia	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			37
COUNTRIES	MKD	North Macedonia	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			48
COUNTRIES	MKD	North Macedonia	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MKD	North Macedonia	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	10859	5101	47
COUNTRIES	MKD	North Macedonia	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	NOR	Norway	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	34364	32121	93
COUNTRIES	NOR	Norway	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	33559	30405	91
COUNTRIES	NOR	Norway	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	32630	31038	95
COUNTRIES	NOR	Norway	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	31808	29199	92
COUNTRIES	NOR	Norway	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	31808	28986	91
COUNTRIES	PLW	Palau	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	PLW	Palau	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			64
COUNTRIES	PLW	Palau	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PLW	Palau	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	122	64	52
COUNTRIES	PLW	Palau	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			64
COUNTRIES	PAN	Panama	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	35642	25451	71
COUNTRIES	PAN	Panama	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	35642	29101	82
COUNTRIES	PAN	Panama	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	37557	35821	95
COUNTRIES	PAN	Panama	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	37228	28023	75
COUNTRIES	PAN	Panama	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	39330	34912	89
COUNTRIES	PRY	Paraguay	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	57415	44992	78
COUNTRIES	PRY	Paraguay	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PRY	Paraguay	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	61379	27596	45
COUNTRIES	PRY	Paraguay	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	PRY	Paraguay	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	57415	42362	74
COUNTRIES	PER	Peru	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	276833	196837	71
COUNTRIES	PER	Peru	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PER	Peru	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	286795	198264	69
COUNTRIES	PER	Peru	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	286795	203163	71
COUNTRIES	PER	Peru	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	1115527	358870	32
COUNTRIES	PHL	Philippines	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PHL	Philippines	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	1115527	252774	23
COUNTRIES	PHL	Philippines	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	POL	Poland	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	PRT	Portugal	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	49733	46641	94
COUNTRIES	PRT	Portugal	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	49269	44799	91
COUNTRIES	PRT	Portugal	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	46561	43147	93
COUNTRIES	PRT	Portugal	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	PRT	Portugal	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	49733	47537	96
COUNTRIES	QAT	Qatar	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	QAT	Qatar	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	222131	215098	97
COUNTRIES	KOR	Republic of Korea	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	219507	154273	70
COUNTRIES	KOR	Republic of Korea	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	KOR	Republic of Korea	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	222131	163943	74
COUNTRIES	KOR	Republic of Korea	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	MDA	Republic of Moldova	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	18785	11175	59
COUNTRIES	MDA	Republic of Moldova	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	18785	9266	49
COUNTRIES	MDA	Republic of Moldova	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	20624	8135	39
COUNTRIES	ROU	Romania	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	ROU	Romania	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	RUS	Russian Federation	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	RWA	Rwanda	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	161489	148675	92
COUNTRIES	RWA	Rwanda	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	161489	144217	89
COUNTRIES	RWA	Rwanda	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	RWA	Rwanda	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	RWA	Rwanda	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	159035	132884	84
COUNTRIES	KNA	Saint Kitts and Nevis	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	KNA	Saint Kitts and Nevis	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	345	242	70
COUNTRIES	KNA	Saint Kitts and Nevis	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	KNA	Saint Kitts and Nevis	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	411	258	63
COUNTRIES	KNA	Saint Kitts and Nevis	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	1111	680	61
COUNTRIES	LCA	Saint Lucia	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	LCA	Saint Lucia	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	1081	758	70
COUNTRIES	VCT	Saint Vincent and the Grenadines	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	728	32	4
COUNTRIES	VCT	Saint Vincent and the Grenadines	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	VCT	Saint Vincent and the Grenadines	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	728	32	4
COUNTRIES	WSM	Samoa	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	9862	8611	87
COUNTRIES	WSM	Samoa	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	WSM	Samoa	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	167	114	68
COUNTRIES	SMR	San Marino	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	167	123	74
COUNTRIES	SMR	San Marino	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SMR	San Marino	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates			52
COUNTRIES	STP	Sao Tome and Principe	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	2853	2197	77
COUNTRIES	STP	Sao Tome and Principe	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	STP	Sao Tome and Principe	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	2809	1545	55
COUNTRIES	STP	Sao Tome and Principe	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	STP	Sao Tome and Principe	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	2809	2079	74
COUNTRIES	SAU	Saudi Arabia	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SAU	Saudi Arabia	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	257257	170324	66
COUNTRIES	SEN	Senegal	2022	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2022	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	217872	109310	50
COUNTRIES	SEN	Senegal	2022	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2022	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates			
COUNTRIES	SEN	Senegal	2022	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates			
